unique_id_match,Column,unique_id_query,visit_id,wikipedia_link_nl,google_book_query,nom_complet,toponymName,fclName,commune,province,region,country,query_normalised,queries_ngrams,MATCH,equality_match_extract_geonames,types_Anne,equality_anne_ettore,nom_complet?,nom_complet_ailleurs?,types_Ettore,queries,extract_lieux_be,extract_persons,extract_family
28205-1549989-geleeds,376,28205-1549989,1549989,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""geleeds""~5","https://www.googleapis.com/books/v1/volumes?q=""geleeds""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,geleeds,1.0,geleeds,,per,False,False,,per_ambig,geleeds,,,Geleeds
28304-1556748-neeckx,377,28304-1556748,1556748,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""neeckx""~5","https://www.googleapis.com/books/v1/volumes?q=""neeckx""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,neeckx,1.0,neeckx,,per,True,False,,per,neeckx,,,Neeckx
28352-1558172-van de boogaert,378,28352-1558172,1558172,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""boogaert colonel de van""~5","https://www.googleapis.com/books/v1/volumes?q=""colonel+van+de+boogaert""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,colonel van de boogaert,4.0,van de boogaert,,per,True,False,true,per,colonel van de boogaert,,,Colonel Van De Boogaert
28542-1564501-borren,379,28542-1564501,1564501,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""borren""~5","https://www.googleapis.com/books/v1/volumes?q=""borren""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,borren,1.0,borren,,per,True,False,,per,borren,,,Borren
28575-1565878-chapelle a la lice,380,28575-1565878,1565878,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""a chapelle la lice rue""~5","https://www.googleapis.com/books/v1/volumes?q=""rue+chapelle+a+la+lice""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Chapelle-à-Wattines,Section,Leuze-en-Hainaut,Hainaut Province,Wallonia,Belgium,rue chapelle a la lice,5.0,chapelle a la lice,,loc,True,False,false,loc,rue chapelle a la lice,,,Rue Chapelle
28581-1565898-sempst,381,28581-1565898,1565898,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""sempst""~5","https://www.googleapis.com/books/v1/volumes?q=""sempst""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Zemst,Commune,Zemst,Flemish Brabant Province,Flanders,Belgium,sempst,1.0,sempst,True,loc,True,,,loc,sempst,sempst,,
28644-1567633-antoine swisser,382,28644-1567633,1567633,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""antoine swisser""~5","https://www.googleapis.com/books/v1/volumes?q=""antoine+swisser""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,antoine swisser,2.0,antoine swisser,,per,True,True,,per,antoine swisser,,Antoine Swisser,
28657-1567633-schaerbeek,383,28657-1567633,1567633,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""chimiques engrais meyers phosphates schaerbeek""~5","https://www.googleapis.com/books/v1/volumes?q=""phosphates+engrais+chimiques+schaerbeek+meyers""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Schaerbeek,Section,Schaarbeek,Bruxelles-Capitale,Brussels Capital,Belgium,phosphates engrais chimiques schaerbeek meyers,5.0,schaerbeek,True,loc,True,,,loc,phosphates engrais chimiques schaerbeek meyers,schaerbeek,,Meyers
28657-1567633-meyers,384,28657-1567633,1567633,,,False,,,,,,,phosphates engrais chimiques schaerbeek meyers,5.0,meyers,,per,True,False,true,per,phosphates engrais chimiques schaerbeek meyers,schaerbeek,,Meyers
28691-1568070-caters,385,28691-1568070,1568070,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""caters""~5","https://www.googleapis.com/books/v1/volumes?q=""caters""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,caters,1.0,caters,,per,False,False,,per_ambig,caters,,,Caters
,386,28726-1568431,1568431,,,,,,,,,,fleuret,1.0,,,,,,,,fleuret,,,Fleuret
,387,28742-1568431,1568431,,,,,,,,,,tournoi national fleuret,3.0,,,,,,,,tournoi national fleuret,,,Tournoi National Fleuret
28840-1571001-kjelstrup,388,28840-1571001,1571001,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""kjelstrup""~5","https://www.googleapis.com/books/v1/volumes?q=""kjelstrup%2C""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,"kjelstrup,",1.0,kjelstrup,,per,True,False,,per,"kjelstrup,",,,Kjelstrup
,389,29042-1577375,1577375,,,,,,,,,,seniors epee,2.0,,,,,,,,seniors epee,,,Seniors
29215-1581678-armen ohanian,390,29215-1581678,1581678,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""armen ohanian""~5","https://www.googleapis.com/books/v1/volumes?q=""armen+ohanian""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,armen ohanian,2.0,armen ohanian,,per,True,True,,per,armen ohanian,,Armen Ohanian,
,391,29273-1584287,1584287,,,,,,,,,,batifix,1.0,,,,,,,,batifix,,,
,392,29531-1589420,1589420,,,,,,,,,,representation proportionelle,2.0,,,,,,,,representation proportionelle,,,
29580-1590181-gieseking,393,29580-1590181,1590181,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gieseking""~5","https://www.googleapis.com/books/v1/volumes?q=""gieseking""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,gieseking,1.0,gieseking,,per,True,False,,per,gieseking,,,Gieseking
29675-1590593-ysaye,394,29675-1590593,1590593,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ysaye exil""~5","https://www.googleapis.com/books/v1/volumes?q=""%C3%A9xil+ysa%C3%BFe""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,éxil ysaÿe,2.0,ysaye,,per,True,False,,per,éxil ysaÿe,,,Exil
,395,29800-1592359,1592359,,,,,,,,,,éclairage éléctriue,2.0,,,,,,,,éclairage éléctriue,,,
29842-1592950-congo,396,29842-1592950,1592950,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""benefice congo du""~5","https://www.googleapis.com/books/v1/volumes?q=""b%C3%A9n%C3%A9fice+du+congo""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,Democratic Republic of the Congo,bénéfice du congo,3.0,congo,,loc,True,,,loc,bénéfice du congo,,,Du Congo
29916-1593431-congo,397,29916-1593431,1593431,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""congo et ii le leopold""~5","https://www.googleapis.com/books/v1/volumes?q=""le+congo+et+leopold+ii""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,Democratic Republic of the Congo,le congo et leopold ii,5.0,congo,,loc,True,,,loc,le congo et leopold ii,,Leopold Ii,Le Congo Leopold
29916-1593431-leopold ii,398,29916-1593431,1593431,,,True,,,,,,,le congo et leopold ii,5.0,leopold ii,,per,True,True,,per,le congo et leopold ii,,Leopold Ii,Le Congo Leopold
,399,29927-1593727,1593727,,,,,,,,,,elan blanc,2.0,,,,,,,,elan blanc,,,Elan Blanc
30068-1597358-de seille,400,30068-1597358,1597358,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""de seille""~5","https://www.googleapis.com/books/v1/volumes?q=""de+seille""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,de seille,2.0,de seille,,per,True,False,false,per,de seille,,,De Seille
,401,30191-1600699,1600699,,,,,,,,,,drapeau rouge,2.0,,,,,,,,drapeau rouge,,,Drapeau Rouge
30214-1601749-johannes van der ven,402,30214-1601749,1601749,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""der johannes van ven""~5","https://www.googleapis.com/books/v1/volumes?q=""johannes+van+der+ven""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,johannes van der ven,4.0,johannes van der ven,,per,True,True,,per,johannes van der ven,,Johannes Van Der Ven,
,403,30217-1602436,1602436,,,,,,,,,,étrangers,1.0,,,,,,,,étrangers,,,
,404,30249-1603519,1603519,,,,,,,,,,équipe féminine,2.0,,,,,,,,équipe féminine,,,
30430-1608551-zedelgem,405,30430-1608551,1608551,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""zedelgem""~5","https://www.googleapis.com/books/v1/volumes?q=""zedelgem""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Zedelgem,Commune,Zedelgem,West Flanders Province,Flanders,Belgium,zedelgem,1.0,zedelgem,True,loc,True,,,loc,zedelgem,zedelgem,,
,406,30500-1610971,1610971,,,,,,,,,,première pierre,2.0,,,,,,,,première pierre,,Pierre Premiere,Pierre
30511-1611245-toots gilde,407,30511-1611245,1611245,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gilde toots""~5","https://www.googleapis.com/books/v1/volumes?q=""toots+gilde""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,toots gilde,2.0,toots gilde,,,False,False,false,per_ambig,toots gilde,,Toots Gilde,
30642-1613949-libotte,408,30642-1613949,1613949,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""libotte romanichel""~5","https://www.googleapis.com/books/v1/volumes?q=""libotte+romanichel""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,libotte romanichel,2.0,libotte,,per,True,False,,per,libotte romanichel,,,Libotte
30712-1615148-salkin,409,30712-1615148,1615148,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""salkin""~5","https://www.googleapis.com/books/v1/volumes?q=""salkin""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,salkin,1.0,salkin,,per,True,False,,per,salkin,,,Salkin
30755-1616647-henri conscience,410,30755-1616647,1616647,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""conscience henri""~5","https://www.googleapis.com/books/v1/volumes?q=""henri+conscience""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,henri conscience,2.0,henri conscience,,per,True,True,,per,henri conscience,,Henri Conscience,
30783-1616724-ledrut,411,30783-1616724,1616724,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ledrut schrader""~5","https://www.googleapis.com/books/v1/volumes?q=""ledrut+schrader""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,ledrut schrader,2.0,ledrut,,per,True,False,,per,ledrut schrader,,,Ledrut Schrader
30783-1616724-schrader,412,30783-1616724,1616724,,,False,,,,,,,ledrut schrader,2.0,schrader,,per,True,False,,per,ledrut schrader,,,Ledrut Schrader
,413,30825-1617402,1617402,,,,,,,,,,kukeleku,1.0,,,,,,,,kukeleku,,,
,414,30843-1617629,1617629,,,,,,,,,,mammouth,1.0,,,,,,,,mammouth,,,
31049-1621886-béliard fletcher,415,31049-1621886,1621886,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""beliard fletcher""~5","https://www.googleapis.com/books/v1/volumes?q=""b%C3%A9liard+fletcher""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,béliard fletcher,2.0,béliard fletcher,,per,True,True,,per,béliard fletcher,,Fletcher Beliard,Beliard Fletcher
31326-1631308-lyon,416,31326-1631308,1631308,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""haverland lyon""~5","https://www.googleapis.com/books/v1/volumes?q=""lyon+%2B+haverland""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,France,lyon + haverland,3.0,lyon,,loc,True,,,loc,lyon + haverland,,,Lyon Haverland
31326-1631308-haverland,417,31326-1631308,1631308,,,,,,,,,,lyon + haverland,3.0,haverland,,per,False,False,,per_loc,lyon + haverland,,,Lyon Haverland
31510-1636974-diels,418,31510-1636974,1636974,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""diels""~5","https://www.googleapis.com/books/v1/volumes?q=""diels""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,diels,1.0,diels,,per,True,False,,per,diels,,,Diels
31555-1637808-alphonse landa,419,31555-1637808,1637808,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""alphonse landa""~5","https://www.googleapis.com/books/v1/volumes?q=""alphonse+landa""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,alphonse landa,2.0,alphonse landa,,per,True,True,,per,alphonse landa,,Alphonse Landa,
,420,31684-1640317,1640317,,,,,,,,,,terre de feu,3.0,,,,,,,,terre de feu,,,Terre De Feu
,421,31723-1641216,1641216,,,,,,,,,,tooneelkronijk,1.0,,,,,,,,tooneelkronijk,,,
,422,31839-1644267,1644267,,,,,,,,,?,théâtre du terroir,3.0,,,loc,True,,,loc,théâtre du terroir,,,Du Terroir
31841-1644491-tourguenief,423,31841-1644491,1644491,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""tourguenief""~5","https://www.googleapis.com/books/v1/volumes?q=""tourguenief""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,tourguenief,1.0,tourguenief,,per,True,False,,per,tourguenief,,,
31847-1644522-gerlache,424,31847-1644522,1644522,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""belgica gerlache""~5","https://www.googleapis.com/books/v1/volumes?q=""gerlache+belgica""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,gerlache belgica,2.0,gerlache,,per,True,False,,per,gerlache belgica,,Gerlache Belgica,
32028-1650072-allard,425,32028-1650072,1650072,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""allardgarde bruxelles civique""~5","https://www.googleapis.com/books/v1/volumes?q=""allardgarde+civique+bruxelles""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,allardgarde civique bruxelles,3.0,allard,,per,True,False,,per,allardgarde civique bruxelles,bruxelles,,
32028-1650072-bruxelles,426,32028-1650072,1650072,,,,Brussels,Commune,Brussels,Bruxelles-Capitale,Brussels Capital,Belgium,allardgarde civique bruxelles,3.0,bruxelles,True,loc,True,,,loc,allardgarde civique bruxelles,bruxelles,,
32144-1652801-moerkerke,427,32144-1652801,1652801,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""klooster moerkerke""~5","https://www.googleapis.com/books/v1/volumes?q=""moerkerke+klooster""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Moerkerke,Section,Damme,West Flanders Province,Flanders,Belgium,moerkerke klooster,2.0,moerkerke,False,loc,True,,,loc,moerkerke klooster,moerkerke,,Klooster
,428,32244-1655184,1655184,,,,,,,,,,division,1.0,,,,,,,,division,,,
,429,32264-1655834,1655834,,,,,,,,,,coco cadavre,2.0,,,,,,,,coco cadavre,,Coco Cadavre,
,430,32345-1656574,1656574,,,,,,,,,,cercueil bombé indigents,3.0,,,,,,,,cercueil bombé indigents,,,
,431,32370-1656574,1656574,,,,,,,,,,inhumation décente cercueil,3.0,,,,,,,,inhumation décente cercueil,,,Decente
,432,32378-1656574,1656574,,,,,,,,,,pauvres décent cercueil,3.0,,,,,,,,pauvres décent cercueil,,,Pauvres Decent
32504-1659257-ferrer,433,32504-1659257,1659257,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ferrer mlle""~5","https://www.googleapis.com/books/v1/volumes?q=""mlle+ferrer""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,mlle ferrer,2.0,ferrer,,per,True,False,,per,mlle ferrer,,,Ferrer
,434,32534-1659993,1659993,,,,,,,,,,club d,2.0,,,,,,,,club d,,,Club D
,435,32632-1662194,1662194,,,,,,,,,,maffioso,1.0,,,,,,,,maffioso,,,
32639-1662194-notarbartolo,436,32639-1662194,1662194,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""notarbartolo""~5","https://www.googleapis.com/books/v1/volumes?q=""notarbartolo""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,notarbartolo,1.0,notarbartolo,,per,True,False,,per,notarbartolo,,,Notarbartolo
32694-1664020-ghiot,437,32694-1664020,1664020,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""capitaine ghiot""~5","https://www.googleapis.com/books/v1/volumes?q=""capitaine+ghiot""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,capitaine ghiot,2.0,ghiot,,per,True,False,,per,capitaine ghiot,,,Capitaine Ghiot
32711-1664152-nelis,438,32711-1664152,1664152,,,False,,,,,,,ans nelis,2.0,nelis,,per,True,False,,per,ans nelis,,,Nelis
32711-1664152-ans,439,32711-1664152,1664152,,,,,Commune,,,,Belgium,ans nelis,2.0,ans,,loc,True,,,loc,ans nelis,,,Nelis
32937-1669601-lombroso,440,32937-1669601,1669601,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""lombroso""~5","https://www.googleapis.com/books/v1/volumes?q=""lombroso""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,lombroso,1.0,lombroso,,per,True,False,,per,lombroso,,,Lombroso
33140-1677514-beveren,441,33140-1677514,1677514,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""beveren""~5","https://www.googleapis.com/books/v1/volumes?q=""beveren""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Beveren,Commune,Beveren,East Flanders Province,Flanders,Belgium,beveren,1.0,beveren,True,loc,True,,,loc,beveren,beveren,,
33152-1677621-gustave roth,442,33152-1677621,1677621,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gustave roth""~5","https://www.googleapis.com/books/v1/volumes?q=""gustave+roth""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,gustave roth,2.0,gustave roth,,per,True,True,,per,gustave roth,,Gustave Roth,
,443,33388-1685486,1685486,,,,,,,,,,lagalante,1.0,,,,,,,,lagalante,,,
33493-1688195-soumoy,444,33493-1688195,1688195,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""lebon nelis soumoy""~5","https://www.googleapis.com/books/v1/volumes?q=""soumoy+nelis+lebon""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,soumoy nelis lebon,3.0,soumoy,,per,True,False,,per,soumoy nelis lebon,soumoy,Nelis Lebon,
33493-1688195-nelis,445,33493-1688195,1688195,,,False,,,,,,,soumoy nelis lebon,3.0,nelis,,per,True,False,,per,soumoy nelis lebon,soumoy,Nelis Lebon,
33493-1688195-lebon,446,33493-1688195,1688195,,,False,,,,,,,soumoy nelis lebon,3.0,lebon,,per,True,False,,per,soumoy nelis lebon,soumoy,Nelis Lebon,
33570-1690370-augustin de ley,447,33570-1690370,1690370,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""augustin de ley""~5","https://www.googleapis.com/books/v1/volumes?q=""augustin+de+ley""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,augustin de ley,3.0,augustin de ley,,per,True,True,,per,augustin de ley,,Augustin De Ley,
33631-1691810-straus,448,33631-1691810,1691810,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""liege opticien straus""~5","https://www.googleapis.com/books/v1/volumes?q=""straus+opticien+li%C3%A8ge""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,straus opticien liège,3.0,straus,,per,True,False,,per,straus opticien liège,liege,,Straus
33631-1691810-liège,449,33631-1691810,1691810,,,,Liège,Commune,Liège,Liège Province,Wallonia,Belgium,straus opticien liège,3.0,liège,True,loc,True,,,loc,straus opticien liège,liege,,Straus
,450,33714-1693852,1693852,,,,,,,,,,album,1.0,,,,,,,,album,,,Album
34230-1709983-sohie,451,34230-1709983,1709983,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""paysagiste sohie""~5","https://www.googleapis.com/books/v1/volumes?q=""paysagiste+sohie""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,paysagiste sohie,2.0,sohie,,per,True,False,,per,paysagiste sohie,,,Sohie
34236-1710313-geenkens,452,34236-1710313,1710313,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""geenkens""~5","https://www.googleapis.com/books/v1/volumes?q=""geenkens""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,geenkens,1.0,geenkens,,per,True,False,,per,geenkens,,,Geenkens
34265-1710753-fadeux,453,34265-1710753,1710753,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""fadeux""~5","https://www.googleapis.com/books/v1/volumes?q=""fadeux""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,fadeux,1.0,fadeux,,per,True,False,,per,fadeux,,,Fadeux
,454,34286-1711750,1711750,,,,,,,,,,schijndood,1.0,,,,,,,,schijndood,,,
