Nom De La Commune,Qid,wiki_unified,page_id,page_length,extract,localisation administrative,name_wikidata,geonameId,adminName4,adminName2,toponymName,Code Postal Ancien,Code Postal Actuel,Code Ins
Esplechin,Esplechin,https://fr.wikipedia.org/wiki/Esplechin,75956,4007,"Esplechin [epləʃɛ̃] (en picard Épèrchin) est une section de la ville belge de Tournai, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.",Tournai,Esplechin,2798621,Arrondissement administratif de Tournai,Hainaut,Esplechin,7612,7502,57024
Esquelmes,Esquelmes,https://fr.wikipedia.org/wiki/Esquelmes,1099035,7590,"Esquelmes est une section de la commune belge de Pecq, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.
C'était une des plus petites communes de Belgique avec moins de 100 habitants.",Pecq,Esquelmes,2798619,Pecq,Hainaut,Esquelmes,7743,7743,57025
ESSEN,Essen,https://fr.wikipedia.org/wiki/Essen (Belgique),1187119,6942,Essen est une commune néerlandophone de Belgique située en Région flamande dans la province d'Anvers.,Anvers,Essen,2798615,Essen,Anvers,Essen,2190,2910,11016
Essene,Essene,https://fr.wikipedia.org/wiki/Essene,3202408,963,"Essene est une section de la commune belge d'Affligem située en Région flamande dans la province du Brabant flamand.
 Portail du Brabant flamand",Affligem,Essene,2798611,Affligem,Brabant-Flamand,Essene,1705,1790,23021
Estaimbourg,Estaimbourg,https://fr.wikipedia.org/wiki/Estaimbourg,859724,2409,"Estaimbourg est une section de la commune belge d'Estaimpuis, située en Région wallonne dans la province de Hainaut.
La seigneurie d'Estaimbourg est mentionnée dès le XIIe siècle.
Estaimbourg est surtout connue pour son parc d'attraction, le Domaine de Bourgogne. Le château qui y trône est de style néo-médiéval, en briques et pierre. Il est entouré de douves, franchissables par un pont à une arche.
L'église Saint-Denis Saint-Ghislain remonte au XVIIe siècle. Elle contient des pierres tombales médiévales.
Estaimbourg a longtemps été connue également pour ses tanneries, au nombre de 3 jusqu'à une cinquantaine d'années.",Estaimpuis,Estaimbourg,2798606,Estaimpuis,Hainaut,Estaimbourg,7731,7730,57026
ESTAIMPUIS,Estaimpuis,https://fr.wikipedia.org/wiki/Estaimpuis,227850,12225,"Estaimpuis [ɛtɛ̃pɥi] (en néerlandais Steenput, en picard Timpu) est une commune francophone de Belgique située en Région wallonne dans la province de Hainaut, ainsi qu’une localité où siège son administration.
Il s'agit d'une commune à caractère rural. La majeure partie du territoire est occupée par des terres agricoles.",Hainaut,Estaimpuis,2798604,Estaimpuis,Hainaut,Estaimpuis,7732,7730,57027
ESTINNES,Estinnes,https://fr.wikipedia.org/wiki/Estinnes,227856,8551,"Estinnes [ɛstin] (en wallon L' Estene) est une commune francophone de Belgique située en Région wallonne dans la province de Hainaut, non loin de la frontière française. Elle est issue de la fusion en 1977 des anciennes communes d'Estinnes-au-Val et Estinnes-au-Mont.",,Estinnes,2799973,Estinnes,Hainaut,Croix-lez-Rouveroy,7080,7120,56085
Estinnes-au-Mont,Estinnes-au-Mont,https://fr.wikipedia.org/wiki/Estinnes-au-Mont,1039315,1733,"Estinnes-au-Mont [ɛstinomɔ̃] est une section de la commune belge d'Estinnes, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.",Estinnes,Estinnes-au-Mont,2798599,Estinnes,Hainaut,Estinnes-au-Mont,7080,7120,56023
Estinnes-au-Val,Estinnes-au-Val,https://fr.wikipedia.org/wiki/Estinnes-au-Val,1039322,1755,"Estinnes-au-Val [ɛstinoval] est une section de la commune belge d'Estinnes, située en Région wallonne dans la province de Hainaut.
Estinnes-au-Val était une commune à part entière avant la fusion des communes de 1977.",Estinnes,Estinnes-au-Val,2798597,Estinnes,Hainaut,Estinnes-au-Val,7081,7120,55011
ÉTALLE,Étalle,https://fr.wikipedia.org/wiki/Étalle (Belgique),215191,11166,"Étalle (en gaumais Ètaule) est une commune francophone de Belgique située en Région wallonne dans la province de Luxembourg, ainsi qu’une localité où siège son administration. Elle fait partie de la Lorraine gaumaise.",Luxembourg,Étalle,2798593,Étalle,Luxembourg,Étalle,6740,6740,85009
Èthe,Ethe,https://fr.wikipedia.org/wiki/Ethe,898379,12425,Ethe (en gaumais Yéte ou Éte) est une section de la ville belge de Virton située en Région wallonne dans la province de Luxembourg.,Virton,Ethe,2798589,Virton,Luxembourg,Éthe,6767,6760,85010
Etikhove,Etikhove,https://fr.wikipedia.org/wiki/Etikhove,3176743,960,"Etikhove est une section de la commune belge de Maarkedal située en Région flamande dans la province de Flandre-Orientale.

 Portail de la Flandre-Orientale",Markedal,Etikhove,2798587,Markedal,Flandre-Orientale,Etikhove,9680,9680,45011
Ettelgem,Ettelgem,https://fr.wikipedia.org/wiki/Ettelgem,3173183,1007,"Ettelgem est une section de la ville belge d'Oudenburg située en Région flamande dans la province de Flandre-Occidentale.
 Portail de la Flandre-Occidentale",Oudenburg,Ettelgem,2798581,Oudenburg,Flandre-Occidentale,Ettelgem,8231,8450,35004
ETTERBEEK,Etterbeek,https://fr.wikipedia.org/wiki/Etterbeek,48702,13106,"Etterbeek (/ɛ.təʀ.beːk/) est l'une des 19 communes situées dans la Région de Bruxelles-Capitale en Belgique.
Elle est voisine des communes de Bruxelles-ville, Ixelles, Auderghem, Woluwe-Saint-Pierre, Woluwe-Saint-Lambert et Schaerbeek. Au 1er janvier 2015, Etterbeek compte 46 887 habitants (22 303 hommes et 24 584 femmes), ce qui représente une densité de 14 884,76 habitants/km2.",arrondissement administratif de Bruxelles-Capitale,Etterbeek,2798578,Etterbeek,Bruxelles-Capitale,Etterbeek,1040,1040,21005
Eugies,Eugies,https://fr.wikipedia.org/wiki/Eugies,407680,16822,"Eugies (en wallon Widjî) est une section de la commune belge de Frameries, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.",Frameries,Eugies,2798575,Frameries,Hainaut,Eugies,7250,7080,53025
Eugies,Eugies,https://fr.wikipedia.org/wiki/Eugies,407680,16822,"Eugies (en wallon Widjî) est une section de la commune belge de Frameries, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.",Frameries,Eugies,2798575,Frameries,Hainaut,Eugies,7250,7340,null
Eugies,Eugies,https://fr.wikipedia.org/wiki/Eugies,407680,16822,"Eugies (en wallon Widjî) est une section de la commune belge de Frameries, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.",Frameries,Eugies,2798575,Frameries,Hainaut,Eugies,7250,7080,null
EUPEN,Eupen,https://fr.wikipedia.org/wiki/Eupen,54104,12111,"Eupen (en wallon : Nèyåw, autrefois Néau en français) est une ville germanophone de Belgique située dans la province de Liège en Région wallonne.
Elle est la capitale de la Communauté germanophone de Belgique et constitue l'une des neuf communes belges de langue allemande. Eupen se trouve en effet à 15 km d'Aix-la-Chapelle, en Allemagne, à laquelle elle appartenait avant la Première Guerre mondiale.
À une altitude variant entre 250 et 350 mètres, la ville est formée de deux parties : la ville-haute (Oberstadt), la plus importante, où se trouvent les principaux monuments et centres commerciaux, et la ville-basse (Unterstadt), en bord de la Vesdre.
Eupen est le siège du gouvernement de la Communauté germanophone et accueille depuis janvier 2007 le siège de l'Euregio Meuse-Rhin. C'est également une importante ville industrielle.",arrondissement administratif de Verviers,Eupen,2798573,Eupen,Liège,Eupen,4700,4700,63023
Évegnée,Évegnée,https://fr.wikipedia.org/wiki/Évegnée,702418,4916,"Évegnée (en wallon Evgnêye, localement a Mgnèye) est une section de la commune belge de Soumagne située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1949.
À cette date, Tignée la rejoint pour former la commune d'Évegnée-Tignée, qui fusionne à son tour en 1977 avec Soumagne.
Le hameau compte moins de 500 habitants.
Jusque dans les années 1970, le village était très peu peuplé, essentiellement d'agriculteurs et de leurs familles.
Depuis les années 1980, des habitants de Liège (à 15 km) viennent s'installer en périphérie, entre autres dans le village. Depuis lors, le mouvement ne semble pas s'essouffler, bien que le nombre de terrains disponibles ait diminué fortement. Le prix des terrains a en conséquence fortement augmenté.
L'agriculture locale se concentre à présent sur l'élevage et, dans une moindre mesure, les plantations céréalières sur les terrains en retrait des constructions. Autrefois, les prés étaient des vergers sur lesquels étaient plantés les fameux poiriers de type « Légipont ». Ces arbres permettaient un excellent rendement par mètre carré planté mais leur grande taille entraînait des coûts en main-d'œuvre plus élevés qu'avec les arbres à basses tiges qui se sont imposés dans les exploitations restantes (exemple : Profruit). Les petites exploitations familiales ont quasiment disparu.",Soumagne,Évegnée,2798568,Soumagne,Liège,Évegnée,4631,4631,62802
Évegnée-Tignée,Évegnée-Tignée,https://nl.wikipedia.org/wiki/Évegnée-Tignée,1339909,1320,Évegnée-Tignée is een plaats in de Belgische provincie Luik en een deelgemeente van Soumagne. De deelgemeente bestaat uit de plaatsen Évegnée en Tignée.,Soumagne,Évegnée-Tignée,2798565,Soumagne,Liège,Évegnée-Tignée,,4631,62033
Évelette,Évelette,https://fr.wikipedia.org/wiki/Évelette,1403026,2408,"Évelette (en wallon Evlete) est une section de la commune belge d'Ohey située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.",,Évelette,2798563,Ohey,Namur,Evelette,5355,5350,92040
Everbeek,Everbeek,https://fr.wikipedia.org/wiki/Everbeek,3174959,1556,"Everbecq (Everbeek en néerlandais) est une section de la commune belge de Brakel dans le Denderstreek située en Région flamande dans la province de Flandre-Orientale.
Disputé entre le comté de Hainaut et le comté de Flandre pendant l'Ancien Régime, le village se nommait tantôt Everbecq, tantôt Everbeke et appartenait à la province wallonne de Hainaut avant la modification de la frontière linguistique adoptée en 1962.
Everbecq est le village natal du nationaliste flamand Staf De Clercq qui collabora avec les nazis.
 Portail de la Flandre-Orientale",Brakel,Everbeek,2798558,Brakel,Flandre-Orientale,Everbeek,9660,9660,45012
Everberg,Everberg,https://fr.wikipedia.org/wiki/Everberg,3200894,1784,"Everberg est une section de la commune belge de Kortenberg située en Région flamande dans la province du Brabant flamand.
Le Réseau de Radio et Télévision des Forces Armées Américaines, American Forces Nertwork (ANF) dispose, dans l'ancienne caserne d'Everberg, d'un émetteur de radio FM et de télévision analogique qui couvre les communes de l'Est de Bruxelles (le quartier général de l'OTAN à Evere inclus) et de l'Est du Brabant Flamand. Les émissions radio se font sur la fréquence du 101,7 FM avec une puissance de 900W. Les émissions de télévision se font sur le système NTSC et ne sont pas visibles avec des télévisions européennes limitées au système européen PAL. Les émissions de télévision se font avec 2Kw dans le 33H.[réf. souhaitée]",Kortenberg,Everberg,2798556,Kortenberg,Brabant-Flamand,Everberg,3078,3078,24026
EVERE,Evere,https://fr.wikipedia.org/wiki/Evere,48703,139518,"Evere (prononcé [evɛɹ] en français et prononcé ['eːvərə] en néerlandais) est une des dix-neuf communes bilingues de la Région de Bruxelles-Capitale en Belgique. Ses habitants sont appelés les Everois et son saint patron est saint Vincent. Evere contient 5 départements Germinal, Picardie, Platon(clos), Destrier, Saint-Vincent.
En 1954, un arrêté royal sort la commune de l'espace néerlandophone de l'ancienne province de Brabant pour la rattacher à l'arrondissement administratif de Bruxelles-Capitale. D'emblée, Evere se dote d'un statut, d'un enseignement communal et d'une administration bilingue ce qui en fait, avant même Bruxelles et avant les premières lois linguistiques de 1963 qui ont réglementé l'emploi des langues dans l'enseignement, la première commune de Belgique à adopter cette position.
Ses maraîchers, pionniers de la culture du witloof, ont fait sa renommée. Elle a également été — conjointement avec l'ancienne commune de Haren — le centre de l'histoire de l'aviation en Belgique entre 1914 et 1945 accueillant, entre autres, sur la commune voisine de Haren, les nouvelles Société anonyme belge de constructions aéronautiques (SABCA) et Société Anonyme Belge d’Exploitation de la Navigation Aérienne (SABENA).
Evere est restée une commune essentiellement rurale jusqu'au sortir de la Seconde Guerre mondiale, la forte augmentation de sa population a ensuite provoqué la disparition totale de la surface agricole en 25 années. Au 1er avril 2015, la commune compte 38 737 habitants (18 301 hommes et 20 436 femmes), soit une densité de 7 716,53 habitants/km2.",Région de Bruxelles-Capitale,Evere,2798554,Commune d’Evere,Bruxelles-Capitale,Evere,1140,1140,21006
EVERGEM,Evergem,https://fr.wikipedia.org/wiki/Evergem,1171639,4957,"Evergem est une commune néerlandophone de Belgique située en Région flamande dans la province de Flandre-Orientale.
Elle est desservie par la ligne 1 du tram de Gand.",Flandre-Orientale,Evergem,2798551,Evergem,Flandre-Orientale,Evergem,9050,9940,44019
Évregnies,Évregnies,https://fr.wikipedia.org/wiki/Évregnies,1038676,1547,"Évregnies est une section de la commune belge d'Estaimpuis, située en Région wallonne dans la province de Hainaut.",,Évregnies,2798544,Estaimpuis,Hainaut,Evregnies,7732,7730,57028
Évrehailles,Évrehailles,https://fr.wikipedia.org/wiki/Évrehailles,907991,3274,"Évrehailles (en wallon Baye) est une section de la commune belge d'Yvoir située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.",,Évrehailles,2798542,Yvoir,Namur,Evrehailles,5190,5530,91041
Eynatten,Eynatten,https://fr.wikipedia.org/wiki/Eynatten,1393803,1915,"Eynatten est une section de la commune belge de Raeren située en Communauté germanophone et en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.
Eynatten est connu par son club de handball jouant en première division belge le HC Eynatten-Raeren.
À Lichtenbusch se trouve l'ancienne douane autoroutière de l'E40. Le hameau se trouve des deux côtés de la frontière belgo-allemande. La partie allemande appartient à Aix-la-Chapelle.",Raeren,Eynatten,2798539,Raeren,Liège,Eynatten,4731,4731,63024
Ezemaal,Ezemaal,https://fr.wikipedia.org/wiki/Ezemaal,3200941,4523,Ezemaal est une section de la ville belge de Landen située en Région flamande dans la province du Brabant flamand.,Landen,Ezemaal,2798535,Landen,Brabant-Flamand,Ezemaal,3336,3400,24027
Fagnolle,Fagnolle,https://fr.wikipedia.org/wiki/Fagnolle,902407,8141,"Fagnolle (en wallon Fagnole[citation nécessaire]) est une section de la ville belge de Philippeville située en Région wallonne, dans la province de Namur. La commune est bornée au nord par Roly, à l'est et au sud par Dourbes, et à l'ouest par Mariembourg. C'était une commune à part entière avant la fusion des communes de 1977. Fagnolle fait partie de l'association qui regroupe les plus beaux villages de Wallonie.",Philippeville,Fagnolle,2798519,Philippeville,Namur,Fagnolle,6372,5600,93020
FAIMES,Faimes,https://fr.wikipedia.org/wiki/Faimes,220234,14512,"Faimes (en wallon Faime) est une commune francophone de Belgique située en Région wallonne dans la province de Liège.
Elle appartient à la région géographique de Hesbaye.",Liège,Faimes,2798512,Faimes,Liège,Faimes,4317,4317,64076
