Column,unique_id_query,unique_id_match,wikipedia_link_fr,wikipedia_link_nl,google_book_query,nom_complet,ngram_match,wikidata_loc,recon_wikidata_loc,recon_wikidata_person,types,test_viaf,toponymName,fclName,commune,province,region,country,query_normalised,queries_ngrams,MATCH,types_Anne,equality_anne_ettore,nom_complet?,nom_complet_ailleurs?,comments_anne,comments_ettore,types_Ettore,queries,extract_geonames,extract_persons
285,21203-1318517,21203-1318517-leuvenvolksplein,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""leuvenvolksplein""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""leuvenvolksplein""~5","https://www.googleapis.com/books/v1/volumes?q=""leuvenvolksplein""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,leuvenvolksplein,,,loc,leuvenvolksplein,,POI,Leuven,Vlaams Brabant,Flanders,Belgium,leuvenvolksplein,1,leuvenvolksplein,loc,True,,,,,loc,leuvenvolksplein,,
286,21468-1328125,21468-1328125-fleurus,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""fleurus""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""fleurus""~5","https://www.googleapis.com/books/v1/volumes?q=""fleurus""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,fleurus,Q314922,,loc,fleurus,Fleurus,Commune,Fleurus,Hainaut Province,Wallonia,Belgium,fleurus,1,fleurus,loc,True,,,,,loc,fleurus,fleurus,
287,21479-1328327,21479-1328327-rhodes,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""chamberlain rhodes""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""chamberlain rhodes""~5","https://www.googleapis.com/books/v1/volumes?q=""rhodes+chamberlain""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,rhodes,Q43048,,loc,rhodes,,,,,,Greece,rhodes chamberlain,2,rhodes,loc,True,,,,,loc,rhodes chamberlain,,rhodes chamberlain
288,21479-1328327,21479-1328327-chamberlain,,,,,,,,,,,,,,,,,rhodes chamberlain,2,chamberlain,per,True,False,,,,per,rhodes chamberlain,,rhodes chamberlain
289,21503-1328992,21503-1328992-saint-pol-roux,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""saint-pol-roux""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""saint-pol-roux""~5","https://www.googleapis.com/books/v1/volumes?q=""saint-pol-roux""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,saint-pol-roux,,,per,saint-pol-roux,,,,,,,saint-pol-roux,1,saint-pol-roux,per,True,False,,,,per,saint-pol-roux,,pol roux
290,21814-1341798,,,,,,,,,,,,,,,,,,la sécheresse anormale que nous avons subie,7,,,,,,,,,la sécheresse anormale que nous avons subie,,
291,21829-1342011,,,,,,,,,,,,,,,,,,stadsnieuws,1,,,,,,,,,stadsnieuws,,
292,21939-1345799,21939-1345799-margate,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""margate""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""margate""~5","https://www.googleapis.com/books/v1/volumes?q=""margate""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,margate,,,loc,margate,,,,,,United Kingdom,margate,1,margate,loc,True,,,,,loc,margate,,
293,21969-1347759,21969-1347759-rumst,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""dijle rumst""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""dijle rumst""~5","https://www.googleapis.com/books/v1/volumes?q=""rumst+dijle""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,rumst,Q943446,,loc,rumst,Rumst,Commune,Rumst,Antwerpen,Flanders,Belgium,rumst dijle,2,rumst,loc,True,,,,,loc,rumst dijle,rumst,dijle rumst
294,21969-1347759,21969-1347759-dijle,,,,,,,,,,,,,,,,,rumst dijle,2,dijle,loc,True,,,,,loc,rumst dijle,rumst,dijle rumst
295,21987-1349056,21987-1349056-wallius,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""wallius""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""wallius""~5","https://www.googleapis.com/books/v1/volumes?q=""wallius""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,wallius,,,per,wallius,,,,,,,wallius,1,wallius,per,True,False,,Jacobus Wallius,,per,wallius,,
296,22071-1352443,,,,,,,,,,,,,,,,,,zoölogisch,1,,,,,,,,,zoölogisch,,
297,22102-1354624,22102-1354624-berthem,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""berthem""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""berthem""~5","https://www.googleapis.com/books/v1/volumes?q=""berthem""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,berthem,Q28114543,,loc,berthem,Bertem,Commune,Bertem,Flemish Brabant Province,Flanders,Belgium,berthem,1,berthem,loc,True,,,,,loc,berthem,berthem,
298,22154-1356685,22154-1356685-bourquin,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bourquin""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bourquin""~5","https://www.googleapis.com/books/v1/volumes?q=""bourquin""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,bourquin,,,per,bourquin,,,,,,,bourquin,1,bourquin,per,True,False,,,,per,bourquin,,
299,22179-1357490,22179-1357490-de smet,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""de serskamp smet""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""de serskamp smet""~5","https://www.googleapis.com/books/v1/volumes?q=""de+smet+serskamp""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,2,de smet,,,per,de smet,,,,,,,de smet serskamp,3,de smet,per,True,False,false,,,per,de smet serskamp,serskamp,
300,22179-1357490,22179-1357490-serskamp,,,,,,,,,,,,,,,,,de smet serskamp,3,serskamp,loc,True,,,,,loc,de smet serskamp,serskamp,
301,22278-1360963,22278-1360963-auguste joly,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""auguste joly""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""auguste joly""~5","https://www.googleapis.com/books/v1/volumes?q=""auguste+joly""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,auguste joly,,Q3261140,per,auguste joly,,,,,,,auguste joly,2,auguste joly,per,True,True,,,,per,auguste joly,,auguste joly
302,22461-1370542,22461-1370542-gheeraerdts,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gheeraerdts""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gheeraerdts""~5","https://www.googleapis.com/books/v1/volumes?q=""gheeraerdts""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,gheeraerdts,,,per,gheeraerdts,,,,,,,gheeraerdts,1,gheeraerdts,per,True,False,,,,per,gheeraerdts,,
303,22839-1384342,22839-1384342-tombek,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""tombek""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""tombek""~5","https://www.googleapis.com/books/v1/volumes?q=""tombek""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,tombek,,,per_ambig,tombek,,,,,,,tombek,1,tombek,loc,False,,,ailleurs c'était loc je pense,pas d'autre tombek dans les annotations,per_ambig,tombek,,
304,22884-1385992,22884-1385992-cureghem,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""cureghem sportif""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""cureghem sportif""~5","https://www.googleapis.com/books/v1/volumes?q=""cureghem+sportif""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,cureghem,Q2568819,,loc,cureghem,Cureghem,Section,Anderlecht,Hainaut Province,Wallonia,Belgium,cureghem sportif,2,cureghem,loc,True,,,,,loc,cureghem sportif,cureghem,
305,22895-1386008,22895-1386008-godefroy louise,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""godefroy louise""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""godefroy louise""~5","https://www.googleapis.com/books/v1/volumes?q=""godefroy+louise""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,godefroy louise,,,per,godefroy louise,,,,,,,godefroy louise,2,godefroy louise,per,True,True,,,,per,godefroy louise,,godefroy louise
306,23209-1395122,,,,,,,,,,,,,,,,,,ronde van vlaanderen,3,,,,,,,,,ronde van vlaanderen,,
307,23299-1395903,23299-1395903-steyaert,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ichteghem steyaert""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ichteghem steyaert""~5","https://www.googleapis.com/books/v1/volumes?q=""steyaert+ichteghem""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,steyaert,,,per,steyaert,,,,,,,steyaert ichteghem,2,steyaert,per,True,False,,,,per,steyaert ichteghem,ichteghem,
308,23299-1395903,23299-1395903-ichteghem,,,,,,,,,,,,,,,,,steyaert ichteghem,2,ichteghem,loc,True,,,,,loc,steyaert ichteghem,ichteghem,
309,23493-1398590,23493-1398590-fernand servais,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""fernand servais""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""fernand servais""~5","https://www.googleapis.com/books/v1/volumes?q=""fernand+servais""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,fernand servais,,,per,fernand servais,,,,,,,fernand servais,2,fernand servais,per,True,True,,,,per,fernand servais,,fernand servais
310,23681-1404656,23681-1404656-lippens,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bruyne lippens""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bruyne lippens""~5","https://www.googleapis.com/books/v1/volumes?q=""lippens+bruyne""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,lippens,,,per,lippens,,,,,,,lippens bruyne,2,lippens,per,True,False,,,,per,lippens bruyne,,
311,23681-1404656,23681-1404656-bruyne,,,,,,,,,,,,,,,,,lippens bruyne,2,bruyne,per,True,False,,,,per,lippens bruyne,,
312,23686-1405004,23686-1405004-dutalis,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""dutalis""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""dutalis""~5","https://www.googleapis.com/books/v1/volumes?q=""dutalis""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,dutalis,,,per,dutalis,,,,,,,dutalis,1,dutalis,per,True,False,,,,per,dutalis,,
313,23733-1405562,,,,,,,,,,,,,,,,,,vlieger lton,2,,,True,,,vu les autres requêtes je pense que c'est vlieger lyon... mais faut l'savoir...donc pas flieger le nom mais aviateur-on...,je crois que je vais l'effacer,,vlieger lton,,
314,23886-1411216,23886-1411216-gylden,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gylden""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gylden""~5","https://www.googleapis.com/books/v1/volumes?q=""gylden""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,gylden,,,per_ambig,gylden,,,,,,,gylden,1,gylden,per,False,False,,,,per_ambig,gylden,,
315,23907-1411935,23907-1411935-gylden,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gylden""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gylden""~5","https://www.googleapis.com/books/v1/volumes?q=""gylden%2C""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,gylden,,,per_ambig,gylden,,,,,,,"gylden,",1,gylden,per,False,False,,,,per_ambig,"gylden,",,
316,23910-1411935,23910-1411935-wavre,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""wavre""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""wavre""~5","https://www.googleapis.com/books/v1/volumes?q=""wavre""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,wavre,Q181314,,loc,wavre,Wavre,Commune,Wavre,Walloon Brabant Province,Wallonia,Belgium,wavre,1,wavre,loc,True,,,,,loc,wavre,wavre,
317,24064-1416319,,,,,,,,,,,,,,,,,,brevet,1,,,,,,,,,brevet,,
318,24096-1416806,24096-1416806-anvers,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""anvers bombardement""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""anvers bombardement""~5","https://www.googleapis.com/books/v1/volumes?q=""bombardement+anvers""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,anvers,Q612971,,loc,anvers,,,,,,France,bombardement anvers,2,anvers,loc,True,,,,,loc,bombardement anvers,anvers,
319,24188-1419744,,,,,,,,,,,,,,,,,,centrale belge,2,,,,,,,,,centrale belge,,
320,24209-1419902,24209-1419902-ceysens jules,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ceysens jules""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ceysens jules""~5","https://www.googleapis.com/books/v1/volumes?q=""ceysens+jules""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,ceysens jules,,,per,ceysens jules,,,,,,,ceysens jules,2,ceysens jules,per,True,True,,,,per,ceysens jules,,jules ceysens
321,24229-1420305,24229-1420305-derville,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""couillet derville""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""couillet derville""~5","https://www.googleapis.com/books/v1/volumes?q=""derville+couillet""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,derville,,,per,derville,,,,,,,derville couillet,2,derville,per,True,False,,,,per,derville couillet,couillet,
322,24229-1420305,24229-1420305-couillet,,,,,,,,,,,,,,,,,derville couillet,2,couillet,loc,True,,,,,loc,derville couillet,couillet,
323,24317-1421934,,,,,,,,,,,,,,,,,,convient espèce,2,,,,,,,,,convient espèce,,
324,24495-1426246,24495-1426246-wietersheim,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""wietersheim""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""wietersheim""~5","https://www.googleapis.com/books/v1/volumes?q=""wietersheim""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,wietersheim,Q2569665,,per_loc,wietersheim,,,,,,,wietersheim,1,wietersheim,loc,True,,,,ok,loc,wietersheim,,
325,24622-1430906,24622-1430906-jerry darnelle,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""darnelle jerry""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""darnelle jerry""~5","https://www.googleapis.com/books/v1/volumes?q=""jerry+darnelle""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,jerry darnelle,,Q16439048,per,jerry darnelle,,,,,,,jerry darnelle,2,jerry darnelle,per,True,True,,,,per,jerry darnelle,,jerry darnelle
326,24634-1431405,,,,,,,,,,,,,,,,,,rabbin israélite synagogue,3,,,,,,,,,rabbin israélite synagogue,,
327,24670-1432845,,,,,,,,,,,,,,,,,,d,1,,,,,,,,,,,
328,24702-1434592,24702-1434592-guignies,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""guignies""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""guignies""~5","https://www.googleapis.com/books/v1/volumes?q=""guignies""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,guignies,Q2538240,,loc,guignies,Guignies,Section,Celles,Hainaut Province,Wallonia,Belgium,guignies,1,guignies,loc,True,,,,,loc,guignies,guignies,
329,24762-1436103,,,,,,,,,,,,,,,,,,mafia,1,,,,,,,,,mafia,,
330,24836-1438334,24836-1438334-alberic dons,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""alberic dons""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""alberic dons""~5","https://www.googleapis.com/books/v1/volumes?q=""alberic+dons""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,alberic dons,,,per,alberic dons,,,,,,,alberic dons,2,alberic dons,per,True,True,,,,per,alberic dons,,alberic dons
331,24939-1439726,24939-1439726-edouard agneessens,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""agneessens edouard""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""agneessens edouard""~5","https://www.googleapis.com/books/v1/volumes?q=""edouard+agneessens""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,edouard agneessens,,Q794197,per,edouard agneessens,,,,,,,edouard agneessens,2,edouard agneessens,per,True,True,,,,per,edouard agneessens,,edouard agneessens
332,24960-1440475,24960-1440475-eulenburg,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""eulenburg""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""eulenburg""~5","https://www.googleapis.com/books/v1/volumes?q=""eulenburg""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,eulenburg,,Q213964,per,eulenburg,,,,,,,eulenburg,1,eulenburg,per,True,False,,,,per,eulenburg,,
333,24970-1440840,,,,,,,,,,,,,,,,,,évadés,1,,,,,,,,,évadés,,
334,25345-1457549,25345-1457549-cedergren,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""cedergren""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""cedergren""~5","https://www.googleapis.com/books/v1/volumes?q=""cedergren%2C""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,cedergren,Q821379,,per,cedergren,,,,,,,"cedergren,",1,cedergren,per,True,False,,qqn au congo vs acteur suédois qui a sa page wikipedia,,per,"cedergren,",,
335,25362-1457729,,,,,,,,,,,,,,,,,,cinema,1,,,,,,,,,cinema,,
336,25451-1461475,,,,,,,,,,,,,,,,,,anesthesie,1,,,,,,,,,anesthesie,,
337,25504-1462880,,,,,,,,,,,,,,,,,,vitamin,1,,,,,,,,,vitamin,,
338,25531-1463643,25531-1463643-negri belloni,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""belloni negri""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""belloni negri""~5","https://www.googleapis.com/books/v1/volumes?q=""negri+belloni""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,negri belloni,,,per,negri belloni,,,,,,,negri belloni,2,negri belloni,per,True,False,,,,per,negri belloni,,
339,25561-1463985,25561-1463985-jacob salomon,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""jacob salomon""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""jacob salomon""~5","https://www.googleapis.com/books/v1/volumes?q=""jacob+salomon""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,jacob salomon,,,per,jacob salomon,,,,,,,jacob salomon,2,jacob salomon,per,True,True,,,,per,jacob salomon,,jacob salomon
340,25564-1463985,25564-1463985-simon rosenthal,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""rosenthal simon""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""rosenthal simon""~5","https://www.googleapis.com/books/v1/volumes?q=""simon+rosenthal""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,simon rosenthal,,,per,simon rosenthal,,,,,,,simon rosenthal,2,simon rosenthal,per,True,True,,,,per,simon rosenthal,,simon rosenthal
