nom_original,wikidata_link,wikidata_id,wikidata_name,geonames_be_match,noms_unifie,wiki_unified,hist,p_wordlength_unified,wiki_nl,wiki_by_region,geschiedenis,p_wordlength_nl,lang_wiki_unified,extract,type,CP,Code Ins,ins_commune_centrale,Région,Province,commune_centrale,population_commune_centrale_2017
FOSSES-LA-VILLE,Fosses-la-Ville,Q720478,Fosses-la-Ville,Fosses-la-Ville,fu si cheng,https://fr.wikipedia.org/wiki/Fosses-la-Ville,Histoire,2878,https://nl.wikipedia.org/wiki/Fosses-la-Ville,https://fr.wikipedia.org/wiki/Fosses-la-Ville,Geschiedenis,1443,fr,"Fosses-la-Ville (anciennement Fosses, et en wallon Fosse) est une ville francophone de Belgique située en Région wallonne dans la province de Namur. Sise dans l’Entre-Sambre-et-Meuse, elle est arrosée par la Biesme.",Ville,5070,92048,92048,Wallonie,Namur,Fosses-la-Ville,10436
,,,,,Fosse-li-Veye,https://fr.wikipedia.org/wiki/Fosses-la-Ville,,,,,,,,,,,92048,,,,,
,,,,,Fos la Vil,https://fr.wikipedia.org/wiki/Fosses-la-Ville,,,,,,,,,,,92048,,,,,
,,,,,Fosses-la-Ville,https://fr.wikipedia.org/wiki/Fosses-la-Ville,,,,,,,,,,,92048,,,,,
,,,,,Фос-ла-Виль,https://fr.wikipedia.org/wiki/Fosses-la-Ville,,,,,,,,,,,92048,,,,,
,,,,,FOSSES-LA-VILLE,https://fr.wikipedia.org/wiki/Fosses-la-Ville,,,,,,,,,,,92048,,,,,
,,,,,Fosse-la-Ville,https://fr.wikipedia.org/wiki/Fosses-la-Ville,,,,,,,,,,,92048,,,,,
,,,,,福斯城,https://fr.wikipedia.org/wiki/Fosses-la-Ville,,,,,,,,,,,92048,,,,,
,,,,,Фос ла Вил,https://fr.wikipedia.org/wiki/Fosses-la-Ville,,,,,,,,,,,92048,,,,,
,,,,,فس لویل,https://fr.wikipedia.org/wiki/Fosses-la-Ville,,,,,,,,,,,92048,,,,,
,,,,,Fos-la-Vil',https://fr.wikipedia.org/wiki/Fosses-la-Ville,,,,,,,,,,,92048,,,,,
,,,,,fs lwyl,https://fr.wikipedia.org/wiki/Fosses-la-Ville,,,,,,,,,,,92048,,,,,
Fouleng,Fouleng,Q2150702,Fouleng,Fouleng,Fouleng,https://fr.wikipedia.org/wiki/Fouleng,,474,https://nl.wikipedia.org/wiki/Fouleng,https://fr.wikipedia.org/wiki/Fouleng,,412,fr,"Fouleng (en wallon Foulé) est une section de la commune belge de Silly, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.

 Portail du Hainaut",Localité,7830,51021,55039,Wallonie,Hainaut,Silly,8397
Fourbechies,Fourbechies,Q2653405,Fourbechies,Fourbechies,Fourbechies,https://fr.wikipedia.org/wiki/Fourbechies,Histoire,5991,https://nl.wikipedia.org/wiki/Fourbechies,https://fr.wikipedia.org/wiki/Fourbechies,Geschiedenis,347,fr,"Fourbechies (en wallon Fourbèchi) est une section de la commune belge de Froidchapelle située en Région wallonne dans la province de Hainaut.

C'était une commune à part entière, par détachement de Froid-Chapelle, du 2 juin 1868 à la fusion des communes du 1er janvier 1965.",Localité,6440,56028,56029,Wallonie,Hainaut,Froidchapelle,3939
,,,,,Froidchapelle (Fourbechies),https://fr.wikipedia.org/wiki/Fourbechies,,,,,,,,,,,56028,,,,,
Foy-Notre-Dame,Foy-Notre-Dame,Q3080212,Foy-Notre-Dame,Foy-Notre-Dame,Notre-Dame-de-Foy,https://fr.wikipedia.org/wiki/Foy-Notre-Dame,Histoire,2355,https://nl.wikipedia.org/wiki/Foy-Notre-Dame,https://fr.wikipedia.org/wiki/Foy-Notre-Dame,,170,fr,"Foy-Notre-Dame (en wallon Fôye) est un village belge situé à six kilomètres à l'est de la ville de Dinant, dont il fait administrativement partie, dans la province de Namur en Région wallonne. Son église est un sanctuaire marial. C'était une commune à part entière avant la fusion des communes de 1977.",Localité,5504,91050,91034,Wallonie,Namur,Dinant,13568
,,,,,Foy-Notre-Dame,https://fr.wikipedia.org/wiki/Foy-Notre-Dame,,,,,,,,,,,91050,,,,,
Fraipont,Fraipont,Q48388,Fraipont,Fraipont,Trooz (Fraipont),https://fr.wikipedia.org/wiki/Fraipont,Histoire,3654,https://nl.wikipedia.org/wiki/Fraipont_(plaats),https://fr.wikipedia.org/wiki/Fraipont,,212,fr,"Fraipont, ancienne commune, est une section de la commune belge de Trooz située en Région wallonne dans la province de Liège.",Localité,4870,62041,62122,Wallonie,Liège,Trooz,8232
,,,,,Fraipont,https://fr.wikipedia.org/wiki/Fraipont,,,,,,,,,,,62041,,,,,
Fraire,Fraire,Q2390265,Fraire,Fraire,Fraire,https://fr.wikipedia.org/wiki/Fraire,Histoire,1899,https://nl.wikipedia.org/wiki/Fraire,https://fr.wikipedia.org/wiki/Fraire,,526,fr,"Fraire est une section de la ville belge de Walcourt située en Région wallonne dans la province de Namur. La commune est bornée au nord par Laneffe et Chastrès, à l’est par Saint-Aubin et Morialmé, au sud par Yves-Gomezée et à l’ouest par Walcourt. Elle est traversée par la N 5 (section de Philippeville-Charleroi) et la N 932 (Annevoie-Rouillon-Fraire); le ruisseau de Fairoul, affluent de l’Eau d’Yves, prend sa source dans la commune.
C'était une commune à part entière avant la fusion des communes de 1977.
Fraire comprend un hameau : Fairoul.",Localité,5650,93024,93088,Wallonie,Namur,Walcourt,18353
Fraiture,Fraiture,Q2417470,Fraiture,Fraiture,Fraiture,https://fr.wikipedia.org/wiki/Fraiture (Tinlot),Histoire,3823,https://nl.wikipedia.org/wiki/Fraiture_(Tinlot),https://fr.wikipedia.org/wiki/Fraiture (Tinlot),,108,fr,"Fraiture (en wallon Fraiteure) est une section de la commune belge de Tinlot située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.
Au cœur du Condroz liégeois, Fraiture vous accueille dans un paysage vallonné où alternent les prés, les champs et les forêts. Habitat groupé sur un kilomètre carré, il comptait une cinquantaine de fermettes. Actuellement six cents habitants vivent autour de quatre fermes.
Fraiture est jumelé avec la commune française de Diarville (département de Meurthe-et-Moselle).",Localité,4557,61023,61081,Wallonie,Liège,Tinlot,2675
,,,,,Tinlot (Fraiture),https://fr.wikipedia.org/wiki/Fraiture (Tinlot),,,,,,,,,,,61023,,,,,
FRAMERIES,Frameries,Q666751,Frameries,Frameries,Framrie,https://fr.wikipedia.org/wiki/Frameries,Préhistoire,4774,https://nl.wikipedia.org/wiki/Frameries,https://fr.wikipedia.org/wiki/Frameries,,1891,fr,"Frameries est une commune francophone de Belgique située en Région wallonne dans la province de Hainaut, ainsi qu’une localité où se situe son siège administratif.",Commune,7080,53028,53028,Wallonie,Hainaut,Frameries,21765
,,,,,Фрамери,https://fr.wikipedia.org/wiki/Frameries,,,,,,,,,,,53028,,,,,
,,,,,Frameris,https://fr.wikipedia.org/wiki/Frameries,,,,,,,,,,,53028,,,,,
,,,,,FRAMERIES,https://fr.wikipedia.org/wiki/Frameries,,,,,,,,,,,53028,,,,,
,,,,,Frameri,https://fr.wikipedia.org/wiki/Frameries,,,,,,,,,,,53028,,,,,
,,,,,frmwrh,https://fr.wikipedia.org/wiki/Frameries,,,,,,,,,,,53028,,,,,
,,,,,Фрамерис,https://fr.wikipedia.org/wiki/Frameries,,,,,,,,,,,53028,,,,,
,,,,,فرموره,https://fr.wikipedia.org/wiki/Frameries,,,,,,,,,,,53028,,,,,
,,,,,Framriye,https://fr.wikipedia.org/wiki/Frameries,,,,,,,,,,,53028,,,,,
,,,,,Frameries,https://fr.wikipedia.org/wiki/Frameries,,,,,,,,,,,53028,,,,,
Framont,Framont,Q2187460,Framont,Framont,Framont,https://fr.wikipedia.org/wiki/Framont (Belgique),Histoire,852,https://nl.wikipedia.org/wiki/Framont_(Belgi%C3%AB),https://fr.wikipedia.org/wiki/Framont (Belgique),Geschiedenis,695,fr,"Framont (en wallon Li Fråmont) est une section de la commune belge de Paliseul située en Région wallonne dans la province de Luxembourg.
C'était une commune à part entière avant la fusion des communes de 1977.",Localité,6853,84020,84050,Wallonie,Luxembourg,Paliseul,5336
Franchimont,Franchimont,Q3081172,Franchimont,Franchimont,Franchimont,https://fr.wikipedia.org/wiki/Franchimont,Histoire,2554,https://nl.wikipedia.org/wiki/Franchimont_(Namen),https://fr.wikipedia.org/wiki/Franchimont,,452,fr,"Franchimont (en wallon Frantchîmont) est une section de la ville belge de Philippeville située en Région wallonne dans la province de Namur.
C'est une petite localité agricole bornée au nord par Florennes, à l’est par Surice, au sud par Merlemont et à l’ouest par Villers-le-Gambon. Ruisseau formé de la réunion de plusieurs sources : le ruisseau de Franchimont ou Chinelle. Le sobriquet des habitants est les « Djins ».
C'était une commune à part entière avant la fusion des communes de 1977.
Un carnaval y est organisé le 2e samedi du mois de mars.
Site de la course de motos, les 12 heures de la Chinelle, on y trouve également la carrière de Rochefontaine équipée pour la plongée sous-marine.",Localité,5600,93025,93056,Wallonie,Namur,Philippeville,9239
Francorchamps,Francorchamps,Q3082439,Francorchamps,Francorchamps,Francorchamps,https://fr.wikipedia.org/wiki/Francorchamps,Histoire,1470,https://nl.wikipedia.org/wiki/Francorchamps_(plaats),https://fr.wikipedia.org/wiki/Francorchamps,Geschiedenis,1001,fr,"Francorchamps (en wallon Francortchamp) est une section de la ville belge de Stavelot située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.",Localité,4970,63027,63073,Wallonie,Liège,Stavelot,7140
Franc-Waret,Franc-Waret,Q2515356,Franc-Waret,Franc-Waret,Fernelmont (Franc-Waret),https://fr.wikipedia.org/wiki/Franc-Waret,Histoire et architecture,3503,https://nl.wikipedia.org/wiki/Franc-Waret,https://fr.wikipedia.org/wiki/Franc-Waret,,146,fr,"Franc-Waret (en wallon Franc-Waeret) est une section de la commune belge de Fernelmont située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.
Remarquable château bâti en plusieurs temps et notamment par des vice-rois wallons en Amérique espagnole.",Localité,5380,92049,92138,Wallonie,Namur,Fernelmont,7857
,,,,,Franc-Waret,https://fr.wikipedia.org/wiki/Franc-Waret,,,,,,,,,,,92049,,,,,
Franière,Franière,Q2506501,Franière,Franiere,Franiere,https://fr.wikipedia.org/wiki/Franière,Histoire,688,https://nl.wikipedia.org/wiki/Frani%C3%A8re,https://fr.wikipedia.org/wiki/Franière,,298,fr,Franière (en wallon Furnêre) est une section de la commune belge de Floreffe située en Région wallonne dans la province de Namur.,Localité,5150,92050,92045,Wallonie,Namur,Floreffe,8051
,,,,,Franière,https://fr.wikipedia.org/wiki/Franière,,,,,,,,,,,92050,,,,,
Frasnes,Frasnes-lez-Couvin,Q1451367,Frasnes-lez-Couvin,Couvin (Frasnes),Frasnes-lez-Couvin,https://fr.wikipedia.org/wiki/Frasnes-lez-Couvin,Histoire,2535,https://nl.wikipedia.org/wiki/Frasnes-lez-Couvin,https://fr.wikipedia.org/wiki/Frasnes-lez-Couvin,,363,fr,"Frasnes-lez-Couvin [fʁanlecuvɛ̃] (en wallon Fråne-dilé-Couvén), ou localement Frasnes, est une section de la ville belge de Couvin située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.",Localité,5660,93026,93014,Wallonie,Namur,Couvin,13908
,,,,,Frasnes,https://fr.wikipedia.org/wiki/Frasnes-lez-Couvin,,,,,,,,,,,93026,,,,,
,,,,,Couvin (Frasnes),https://fr.wikipedia.org/wiki/Frasnes-lez-Couvin,,,,,,,,,,,93026,,,,,
FRASNES-LEZ-ANVAING,Frasnes-lez-Anvaing,Q666813,Frasnes-lez-Anvaing,Frasnes-lez-Anvaing,فرازن-له-آنون,https://fr.wikipedia.org/wiki/Frasnes-lez-Anvaing,Histoire,2840,https://nl.wikipedia.org/wiki/Frasnes-lez-Anvaing,https://fr.wikipedia.org/wiki/Frasnes-lez-Anvaing,,2537,fr,"Frasnes-lez-Anvaing (prononcé [fʁan.le.ɑ̃.vɛ̃] — en picard : Fraine-dilé-Anvegn) est une commune francophone de Belgique située en Région wallonne dans la province de Hainaut. Ville jumellée avec Monts (Touraine , France)",Commune,7910,51065,51065,Wallonie,Hainaut,Frasnes-lez-Anvaing,11752
,,,,,Frasnes-lez-Anvaing,https://fr.wikipedia.org/wiki/Frasnes-lez-Anvaing,,,,,,,,,,,51065,,,,,
,,,,,frazn-lh-anwn,https://fr.wikipedia.org/wiki/Frasnes-lez-Anvaing,,,,,,,,,,,51065,,,,,
,,,,,Fraine-dile-Anvegn,https://fr.wikipedia.org/wiki/Frasnes-lez-Anvaing,,,,,,,,,,,51065,,,,,
,,,,,Fran-lez-Anven,https://fr.wikipedia.org/wiki/Frasnes-lez-Anvaing,,,,,,,,,,,51065,,,,,
,,,,,Frasnes-lez-Buissenal,https://fr.wikipedia.org/wiki/Frasnes-lez-Anvaing,,,,,,,,,,,51065,,,,,
,,,,,Fran lez Anven,https://fr.wikipedia.org/wiki/Frasnes-lez-Anvaing,,,,,,,,,,,51065,,,,,
,,,,,FRASNES-LEZ-ANVAING,https://fr.wikipedia.org/wiki/Frasnes-lez-Anvaing,,,,,,,,,,,51065,,,,,
,,,,,Фран лез Анвен,https://fr.wikipedia.org/wiki/Frasnes-lez-Anvaing,,,,,,,,,,,51065,,,,,
,,,,,Фран-лез-Анвен,https://fr.wikipedia.org/wiki/Frasnes-lez-Anvaing,,,,,,,,,,,51065,,,,,
,,,,,Fraine-dilé-Anvegn,https://fr.wikipedia.org/wiki/Frasnes-lez-Anvaing,,,,,,,,,,,51065,,,,,
Frasnes-lez-Buissenal,Frasnes-lez-Buissenal,Q3086686,Frasnes-lez-Buissenal,Frasnes-lez-Buissenal,فرازن-له-آنون,https://fr.wikipedia.org/wiki/Frasnes-lez-Buissenal,,502,https://nl.wikipedia.org/wiki/Frasnes-lez-Buissenal,https://fr.wikipedia.org/wiki/Frasnes-lez-Buissenal,,615,fr,"Frasnes-lez-Buissenal [fʁanlebɥis(ə)nal] est une section de la commune belge de Frasnes-lez-Anvaing, située en Région wallonne dans la province de Hainaut.",Localité,7911,51022,51065,Wallonie,Hainaut,Frasnes-lez-Anvaing,11752
,,,,,Frasnes-lez-Anvaing,https://fr.wikipedia.org/wiki/Frasnes-lez-Buissenal,,,,,,,,,,,51022,,,,,
,,,,,frazn-lh-anwn,https://fr.wikipedia.org/wiki/Frasnes-lez-Buissenal,,,,,,,,,,,51022,,,,,
,,,,,Fraine-dile-Anvegn,https://fr.wikipedia.org/wiki/Frasnes-lez-Buissenal,,,,,,,,,,,51022,,,,,
,,,,,Fran-lez-Anven,https://fr.wikipedia.org/wiki/Frasnes-lez-Buissenal,,,,,,,,,,,51022,,,,,
,,,,,Frasnes-lez-Buissenal,https://fr.wikipedia.org/wiki/Frasnes-lez-Buissenal,,,,,,,,,,,51022,,,,,
,,,,,Fran lez Anven,https://fr.wikipedia.org/wiki/Frasnes-lez-Buissenal,,,,,,,,,,,51022,,,,,
,,,,,Фран лез Анвен,https://fr.wikipedia.org/wiki/Frasnes-lez-Buissenal,,,,,,,,,,,51022,,,,,
,,,,,Фран-лез-Анвен,https://fr.wikipedia.org/wiki/Frasnes-lez-Buissenal,,,,,,,,,,,51022,,,,,
,,,,,Fraine-dilé-Anvegn,https://fr.wikipedia.org/wiki/Frasnes-lez-Buissenal,,,,,,,,,,,51022,,,,,
Frasnes-lez-Gosselies,Frasnes-lez-Gosselies,Q3086689,Frasnes-lez-Gosselies,Frasnes-lez-Gosselies,Frasnes-lez-Gosselies,https://fr.wikipedia.org/wiki/Frasnes-lez-Gosselies,Histoire,1071,https://nl.wikipedia.org/wiki/Frasnes-lez-Gosselies,https://fr.wikipedia.org/wiki/Frasnes-lez-Gosselies,Geschiedenis,691,fr,"Frasnes-lez-Gosselies [fʁanlegɔs(ə)li] est une section de la commune belge des Bons Villers, située en Région wallonne dans la province de Hainaut.",Localité,6210,52024,52075,Wallonie,Hainaut,Les Bons Villers,9401
Freloux,Freloux,Q2113562,Freloux,Freloux,Fexhe-le-Haut-Clocher (Freloux),https://fr.wikipedia.org/wiki/Freloux,,871,https://nl.wikipedia.org/wiki/Freloux,https://fr.wikipedia.org/wiki/Freloux,,165,fr,"Freloux (en wallon Flèroû) est une section de la commune belge de Fexhe-le-Haut-Clocher, située en Région wallonne dans la province de Liège.
C'était la plus petite commune de Belgique avant la fusion des communes du 2 juillet 1964.
Le village comptait 48 habitants (-2)(28 m - 20 f) au 31 décembre 2014 pour une superficie de 172 ha. La sainte patronne était Sainte Thérèse.
En 1958, lors de l'Exposition Universelle se tenant à Bruxelles, Freloux, qui était à ce moment encore une commune indépendante, se fit remarquer de façon très particulière. En effet, son Bourgmestre, Eugène Reginster, emmena tous ses habitants à Bruxelles pour visiter l'exposition. Freloux fut la seule commune de Belgique dont tous les habitants ont participé à l'Expo !",Localité,4347,64027,64025,Wallonie,Liège,Fexhe-le-Haut-Clocher,3240
,,,,,Freloux,https://fr.wikipedia.org/wiki/Freloux,,,,,,,,,,,64027,,,,,
Freux,Freux,Q3087587,Freux,Freux,Freux,https://fr.wikipedia.org/wiki/Freux (Belgique),,921,https://nl.wikipedia.org/wiki/Freux,https://fr.wikipedia.org/wiki/Freux (Belgique),Geschiedenis,1221,fr,"Freux (en wallon Freu) est une section de la commune belge de Libramont-Chevigny située en Région wallonne dans la province de Luxembourg.
C'était une commune à part entière avant la fusion des communes de 1977.
De 1795 à 1823, Freux fut amputé de Bougnimont, érigé en commune.
Le village traversé par le ruisseau de Freux compte de nombreux étangs.
Au début du XXe siècle, les frères Auguste et Constant Goffinet, hommes de confiance du roi Léopold II, entretenaient une vaste propriété à Freux. Elle s'étendait sur 2 000 ha en 1931 lorsqu'elle fut héritée par leurs neveux de Fierlant Dormer, qui augmentèrent le domaine jusqu'à 3 000 ha et la possèdent toujours.",Localité,6800,84021,84077,Wallonie,Luxembourg,Libramont-Chevigny,11154
FROIDCHAPELLE,Froidchapelle,Q666853,Froidchapelle,Froidchapelle,Fruashapel',https://fr.wikipedia.org/wiki/Froidchapelle,Histoire,12805,https://nl.wikipedia.org/wiki/Froidchapelle,https://fr.wikipedia.org/wiki/Froidchapelle,Geschiedenis,2052,fr,Froidchapelle ou Froid-Chapelle (en wallon Fritchapelle) est une commune francophone de Belgique située en Région wallonne dans la province de Hainaut.,Commune,6440,56029,56029,Wallonie,Hainaut,Froidchapelle,3939
,,,,,Froidchapelle,https://fr.wikipedia.org/wiki/Froidchapelle,,,,,,,,,,,56029,,,,,
,,,,,Фруашапель,https://fr.wikipedia.org/wiki/Froidchapelle,,,,,,,,,,,56029,,,,,
,,,,,Froid-Chapelle,https://fr.wikipedia.org/wiki/Froidchapelle,,,,,,,,,,,56029,,,,,
,,,,,frwadshpl,https://fr.wikipedia.org/wiki/Froidchapelle,,,,,,,,,,,56029,,,,,
,,,,,فروآدشپل,https://fr.wikipedia.org/wiki/Froidchapelle,,,,,,,,,,,56029,,,,,
,,,,,Froashapel,https://fr.wikipedia.org/wiki/Froidchapelle,,,,,,,,,,,56029,,,,,
,,,,,FROIDCHAPELLE,https://fr.wikipedia.org/wiki/Froidchapelle,,,,,,,,,,,56029,,,,,
,,,,,Фроашапел,https://fr.wikipedia.org/wiki/Froidchapelle,,,,,,,,,,,56029,,,,,
Froidfontaine,Froidfontaine,Q2205300,Froidfontaine,Froidfontaine,Gedinne (Froidfontaine),https://fr.wikipedia.org/wiki/Froidfontaine,Histoire,2814,https://nl.wikipedia.org/wiki/Froidfontaine,https://fr.wikipedia.org/wiki/Froidfontaine,,1311,fr,"Froidfontaine (en wallon Froedfontinne) est une section de la ville belge de Beauraing située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.",Localité,5576,91051,91013,Wallonie,Namur,Beauraing,9161
,,,,,Froidfontaine,https://fr.wikipedia.org/wiki/Froidfontaine,,,,,,,,,,,91051,,,,,
Froidmont,Froidmont,Q2538276,Froidmont,Froidmont,Froidmont,https://fr.wikipedia.org/wiki/Froidmont,Histoire,7646,https://nl.wikipedia.org/wiki/Froidmont,https://fr.wikipedia.org/wiki/Froidmont,,651,fr,"Froidmont est une section de la ville belge de Tournai, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.
Située au sud-ouest de Tournai sur la chaussée de Douai entre Rumes et Ere. Le village est entouré des villages d’Esplechin, Lamain, Marquain, Orcq, Ere, Willemeau et Rumes. Il est rattaché à la chaussée par le lieu dit le « pic au vent ».
Il est traversé par une rivière : le rieu de Barges, qui prend sa source à Bachy en France, et se jette dans l’Escaut à Chercq.",Localité,7504,57030,57081,Wallonie,Hainaut,Tournai,69493
Fronville,Fronville,Q2155280,Fronville,Fronville,Fronville,https://fr.wikipedia.org/wiki/Fronville (Hotton),,826,https://nl.wikipedia.org/wiki/Fronville_(Luxemburg),https://fr.wikipedia.org/wiki/Fronville (Hotton),,337,fr,"Fronville (en wallon Fronveye) est une section de la commune belge de Hotton située en Région wallonne dans la province de Luxembourg.
C'était une commune à part entière avant la fusion des communes de 1977, date à laquelle elle quitta la province de Namur pour celle de Luxembourg.
Fronville faisait partie avant cela du département de Sambre-et-Meuse. Elle fut créée sous le régime français par la réunion des villages de Deulin, Fronville, Monteuville, Monville et Noiseux. Ce dernier s'en détacha en 1812 pour être érigé en commune.

 Portail de la province de Luxembourg",Localité,6990,91052,83028,Wallonie,Luxembourg,Hotton,5534
Froyennes,Froyennes,Q2010088,Froyennes,Froyennes,Froyennes,https://fr.wikipedia.org/wiki/Froyennes,Histoire,5405,https://nl.wikipedia.org/wiki/Froyennes,https://fr.wikipedia.org/wiki/Froyennes,,727,fr,"Froyennes [fʁwajɛn] (en picard Froyène) est une section de la ville belge de Tournai, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.",Localité,7503,57031,57081,Wallonie,Hainaut,Tournai,69493
